Make,Model,Fuel Type,Customer ID,Customer Location,Customer Age,Final Price,Registration Number
Chevrolet,Tahoe,Electric,CUST8772,Chicago,63,62441.59,REG-77817
Hyundai,Elantra,Petrol,CUST9608,New York,48,52032.05,REG-93238
Toyota,Camry,Diesel,CUST1352,Miami,47,33493.23,REG-82960
Hyundai,Tucson,Hybrid,CUST1891,Dallas,69,24789.44,REG-90825
Ford,Focus,Petrol,CUST5372,Los Angeles,55,74264.71,REG-64320
Kia,Sportage,Electric,CUST7687,San Francisco,38,32252.85,REG-29314
Mercedes,GLC,Hybrid,CUST9273,Miami,60,38644.3,REG-61072
Kia,Sportage,Diesel,CUST8438,Boston,53,34883.79,REG-49804
Audi,A4,Diesel,CUST8642,Los Angeles,64,8158.76,REG-76049
BMW,5 Series,Diesel,CUST9586,Miami,33,56667.57,REG-27468
Kia,Soul,Electric,CUST7288,Boston,38,2095.81,REG-55878
Nissan,Sentra,Electric,CUST4518,Houston,56,83837.23,REG-52527
Hyundai,Elantra,Petrol,CUST6913,Boston,41,69593.51,REG-33805
Nissan,Murano,Electric,CUST9706,San Francisco,50,59185.27,REG-66293
Audi,Q5,Electric,CUST6095,Los Angeles,57,52779.63,REG-40838
Ford,Escape,Diesel,CUST1993,Houston,25,30686.36,REG-49771
Honda,Accord,Diesel,CUST8672,Chicago,64,50664.72,REG-84005
Nissan,Murano,Petrol,CUST6174,Chicago,24,5670.85,REG-42670
Honda,Civic,Hybrid,CUST1887,Chicago,32,53952.16,REG-42371
Mercedes,E-Class,Hybrid,CUST5973,Chicago,65,35298.79,REG-54383
Audi,A3,Hybrid,CUST2948,San Francisco,19,52176.64,REG-57992
Honda,CR-V,Diesel,CUST6268,Seattle,36,47092.69,REG-14337
Hyundai,Tucson,Petrol,CUST2321,Miami,55,34061.99,REG-24862
Ford,Explorer,Petrol,CUST6185,Houston,41,16466.15,REG-54894
Chevrolet,Traverse,Electric,CUST7232,Boston,18,65952.51,REG-94714
Chevrolet,Equinox,Electric,CUST9096,New York,47,27564.81,REG-73487
Honda,CR-V,Electric,CUST5447,Los Angeles,63,80974.46,REG-79629
Audi,A4,Hybrid,CUST4570,Dallas,22,33460.03,REG-21242
Mercedes,GLC,Petrol,CUST7035,Chicago,52,4811.08,REG-44054
Audi,A4,Petrol,CUST5130,Miami,46,55213.4,REG-87726
Nissan,Murano,Diesel,CUST5193,San Francisco,70,46767.84,REG-42466
Audi,Q5,Hybrid,CUST2133,San Francisco,47,17981.19,REG-47485
Mercedes,E-Class,Electric,CUST1823,Denver,70,70227.44,REG-38178
Nissan,Rogue,Hybrid,CUST4390,Denver,53,4388.59,REG-21573
Toyota,Highlander,Petrol,CUST1269,Dallas,53,54397.99,REG-91081
BMW,5 Series,Petrol,CUST3328,Boston,25,2713.05,REG-82576
Honda,Pilot,Hybrid,CUST5966,Miami,54,70057.95,REG-66740
Toyota,Camry,Electric,CUST2053,Chicago,64,5182.12,REG-92524
BMW,X3,Petrol,CUST8817,Boston,29,74283.7,REG-32832
Nissan,Rogue,Electric,CUST9677,Houston,35,82099.12,REG-68891
Mercedes,GLA,Electric,CUST9592,San Francisco,25,21123.68,REG-22532
BMW,X5,Hybrid,CUST1552,Houston,33,35689.27,REG-14326
Audi,Q5,Electric,CUST8691,Denver,50,30235.91,REG-96230
Ford,Explorer,Hybrid,CUST7054,New York,63,63455.33,REG-34434
BMW,5 Series,Hybrid,CUST1853,New York,70,67629.58,REG-44129
Kia,Sorento,Diesel,CUST1739,Chicago,53,54294.01,REG-59941
Chevrolet,Tahoe,Petrol,CUST9085,Boston,64,50438.67,REG-55559
BMW,X3,Petrol,CUST2199,Boston,32,51750.14,REG-56874
Audi,A3,Diesel,CUST2879,New York,54,34305.63,REG-10023
Hyundai,Elantra,Petrol,CUST7742,Boston,67,3924.62,REG-70511
Nissan,Murano,Petrol,CUST6208,New York,57,27630.9,REG-40222
Chevrolet,Malibu,Diesel,CUST9963,Los Angeles,62,30350.19,REG-49593
Honda,Accord,Hybrid,CUST9115,Seattle,46,75444.87,REG-18577
Hyundai,Santa Fe,Hybrid,CUST8087,Denver,51,34251.78,REG-68306
Chevrolet,Equinox,Hybrid,CUST8630,San Francisco,31,23154.44,REG-83534
Toyota,Camry,Electric,CUST9620,Los Angeles,22,60180.34,REG-56156
BMW,3 Series,Hybrid,CUST1896,Miami,64,10282.65,REG-15880
Mercedes,GLC,Petrol,CUST4338,Boston,67,9569.72,REG-22532
Audi,Q5,Hybrid,CUST6176,Boston,57,58552.14,REG-73521
BMW,X5,Electric,CUST5841,Boston,53,77876.2,REG-86895
Ford,Explorer,Hybrid,CUST5612,New York,59,57708.32,REG-28513
BMW,5 Series,Hybrid,CUST2450,Denver,68,79487.1,REG-41799
Chevrolet,Traverse,Hybrid,CUST7840,Dallas,51,13698.88,REG-82327
Mercedes,E-Class,Petrol,CUST1192,Houston,20,41449.61,REG-14204
Ford,Fusion,Electric,CUST5317,Los Angeles,51,48246.25,REG-81910
Ford,Explorer,Diesel,CUST7955,Boston,43,66781.91,REG-70577
Honda,CR-V,Diesel,CUST3164,Chicago,52,37555.48,REG-34162
Honda,Accord,Electric,CUST8669,Dallas,42,5025.98,REG-86564
Honda,CR-V,Electric,CUST5085,Miami,18,51526.97,REG-14655
Honda,CR-V,Petrol,CUST2092,Dallas,58,74714.4,REG-48316
Nissan,Rogue,Electric,CUST1629,Boston,28,80663.21,REG-47316
Audi,A4,Diesel,CUST6049,Boston,39,48409.3,REG-49714
Chevrolet,Malibu,Hybrid,CUST5648,Dallas,35,7292.4,REG-27931
Audi,A3,Hybrid,CUST1080,Houston,49,12851.96,REG-96126
Honda,CR-V,Diesel,CUST1252,San Francisco,35,34098.93,REG-83599
Audi,Q5,Hybrid,CUST9127,Chicago,22,78980.11,REG-41400
Honda,CR-V,Petrol,CUST1011,Boston,59,50716.23,REG-89164
Honda,CR-V,Hybrid,CUST8535,Chicago,32,47510.41,REG-88103
Nissan,Altima,Diesel,CUST9780,Dallas,26,43071.05,REG-74123
Ford,Escape,Hybrid,CUST9358,Boston,51,75384.65,REG-90035
Toyota,Corolla,Electric,CUST3564,Seattle,54,44939.98,REG-46199
Ford,Fusion,Petrol,CUST7362,Houston,39,61016.71,REG-22804
Chevrolet,Malibu,Hybrid,CUST5911,San Francisco,70,51759.05,REG-96002
Ford,Focus,Electric,CUST9446,San Francisco,52,63466.05,REG-40127
Mercedes,E-Class,Diesel,CUST3309,New York,38,48891.12,REG-30245
Audi,Q7,Electric,CUST6565,New York,61,79453.08,REG-73482
Nissan,Murano,Electric,CUST6286,Denver,30,31714.04,REG-46840
Nissan,Altima,Petrol,CUST5480,Chicago,61,36717.63,REG-11842
Hyundai,Santa Fe,Electric,CUST7165,Seattle,33,57900.12,REG-30139
Kia,Sorento,Electric,CUST1482,Seattle,41,26603.38,REG-11425
BMW,3 Series,Petrol,CUST4769,Houston,61,20901.78,REG-24272
Mercedes,GLA,Electric,CUST1660,San Francisco,39,51253.69,REG-32094
Kia,Sorento,Hybrid,CUST8140,Boston,63,84257.22,REG-57022
Chevrolet,Equinox,Hybrid,CUST8333,Dallas,18,32913.5,REG-42425
Kia,Seltos,Electric,CUST8136,San Francisco,37,69080.09,REG-37166
Chevrolet,Tahoe,Petrol,CUST1089,Los Angeles,36,83872.65,REG-13429
Audi,Q5,Electric,CUST6816,New York,27,55526.38,REG-23654
BMW,X5,Electric,CUST1992,San Francisco,60,36464.63,REG-78858
BMW,3 Series,Electric,CUST8491,Los Angeles,21,8388.55,REG-79382
Ford,Focus,Hybrid,CUST2339,Houston,66,34881.99,REG-67975
Nissan,Altima,Petrol,CUST5515,Boston,28,24640.93,REG-24027
Mercedes,GLA,Petrol,CUST8923,Miami,66,77838.23,REG-14434
Ford,Fusion,Diesel,CUST8688,Chicago,22,82353.96,REG-83478
Honda,Civic,Electric,CUST2692,San Francisco,39,8370.08,REG-29655
Honda,CR-V,Electric,CUST8257,Boston,69,68463.94,REG-44797
Kia,Seltos,Petrol,CUST1000,Seattle,28,20019.09,REG-38087
Audi,A3,Electric,CUST9519,Los Angeles,44,16109.08,REG-65112
Audi,Q7,Petrol,CUST1579,Seattle,43,54031.29,REG-51611
Chevrolet,Equinox,Hybrid,CUST9310,San Francisco,61,10200.16,REG-30288
Honda,Civic,Petrol,CUST7218,Chicago,70,34477.68,REG-75211
Chevrolet,Equinox,Electric,CUST4634,Houston,62,62177.24,REG-59132
Chevrolet,Tahoe,Diesel,CUST2802,Seattle,29,45983.13,REG-88301
Chevrolet,Traverse,Diesel,CUST3034,Dallas,31,47505.49,REG-52679
Honda,CR-V,Petrol,CUST1489,Houston,28,48894.11,REG-55471
Mercedes,E-Class,Petrol,CUST9553,New York,42,71700.23,REG-49502
Ford,Explorer,Diesel,CUST1567,New York,55,82316.87,REG-78052
Nissan,Altima,Diesel,CUST3338,Los Angeles,58,11352.26,REG-95867
Audi,Q5,Petrol,CUST4772,Seattle,59,54774.96,REG-57390
Kia,Soul,Electric,CUST9451,Seattle,60,42205.57,REG-30537
Hyundai,Santa Fe,Petrol,CUST5548,San Francisco,62,59596.21,REG-63102
Kia,Sorento,Diesel,CUST1091,Seattle,63,72615.15,REG-14988
Nissan,Sentra,Petrol,CUST7445,Dallas,58,73297.46,REG-47685
Chevrolet,Traverse,Petrol,CUST1255,Miami,57,55870.37,REG-13910
Audi,Q5,Diesel,CUST1469,Denver,18,34362.77,REG-43138
Hyundai,Elantra,Diesel,CUST1451,Chicago,53,23249.94,REG-33818
Audi,Q5,Diesel,CUST9127,Houston,35,81803.95,REG-92527
Chevrolet,Tahoe,Diesel,CUST5471,Denver,44,13715.13,REG-43435
Toyota,Highlander,Electric,CUST2462,Denver,44,72520.31,REG-38769
Toyota,Camry,Petrol,CUST8968,Denver,70,67681.7,REG-97108
Nissan,Sentra,Petrol,CUST3115,Seattle,57,9835.41,REG-59104
Nissan,Murano,Hybrid,CUST3164,Denver,41,54117.25,REG-46553
BMW,X5,Electric,CUST1299,Boston,46,14832.77,REG-59050
Toyota,Highlander,Hybrid,CUST6052,Miami,56,62229.49,REG-79102
Chevrolet,Tahoe,Petrol,CUST5603,Miami,49,67092.29,REG-57938
Mercedes,GLA,Hybrid,CUST1718,Dallas,32,32577.05,REG-77709
Toyota,Highlander,Petrol,CUST3210,Boston,51,78375.63,REG-16965
Audi,Q7,Electric,CUST5273,Miami,54,37088.28,REG-20939
Mercedes,E-Class,Diesel,CUST1522,Houston,58,33380.8,REG-19508
Hyundai,Sonata,Petrol,CUST5823,Boston,57,71050.29,REG-91223
Honda,Accord,Electric,CUST9948,Boston,21,46755.04,REG-93510
Chevrolet,Traverse,Electric,CUST9891,San Francisco,66,13597.14,REG-97682
Mercedes,GLC,Petrol,CUST8833,Miami,40,67082.5,REG-88550
Hyundai,Santa Fe,Hybrid,CUST5829,San Francisco,28,69316.02,REG-48224
Chevrolet,Equinox,Diesel,CUST5207,Miami,24,39836.89,REG-27623
Hyundai,Tucson,Electric,CUST6590,Seattle,56,50046.75,REG-66081
Chevrolet,Malibu,Electric,CUST3216,Seattle,24,11569.97,REG-46073
Honda,Civic,Petrol,CUST6564,Houston,69,65968.69,REG-47502
Kia,Sportage,Electric,CUST2328,Miami,70,83357.1,REG-18087
Audi,A4,Electric,CUST5653,New York,54,40609.04,REG-68373
Mercedes,E-Class,Hybrid,CUST1250,Houston,58,3838.04,REG-19038
Kia,Sportage,Electric,CUST5102,Denver,60,4284.54,REG-93256
Hyundai,Tucson,Hybrid,CUST4245,Houston,48,62198.64,REG-90608
Chevrolet,Traverse,Hybrid,CUST5730,New York,34,76143.37,REG-57964
Toyota,Highlander,Diesel,CUST4971,Houston,28,79764.37,REG-52765
Chevrolet,Equinox,Hybrid,CUST1698,Chicago,21,40252.36,REG-33001
Chevrolet,Malibu,Diesel,CUST8969,Los Angeles,29,19931.53,REG-75120
Hyundai,Tucson,Petrol,CUST7097,San Francisco,50,18487.04,REG-98485
Toyota,Camry,Petrol,CUST6318,Miami,27,8075.74,REG-94921
Mercedes,GLA,Hybrid,CUST1445,Houston,24,69789.03,REG-96797
Mercedes,C-Class,Hybrid,CUST2858,Seattle,66,51327.12,REG-47398
Kia,Sorento,Electric,CUST6895,Houston,61,65585.46,REG-72277
Honda,CR-V,Electric,CUST2431,Miami,38,4342.74,REG-93395
Honda,CR-V,Diesel,CUST2250,Dallas,18,73307.25,REG-74415
Nissan,Murano,Diesel,CUST5436,Dallas,61,63435.6,REG-11008
Chevrolet,Tahoe,Hybrid,CUST1125,Chicago,30,39786.18,REG-91297
Mercedes,E-Class,Electric,CUST9222,Dallas,70,58212.79,REG-77027
Chevrolet,Malibu,Hybrid,CUST5784,Boston,52,61469.84,REG-14223
Ford,Explorer,Hybrid,CUST8298,New York,51,82094.89,REG-65523
Toyota,Corolla,Hybrid,CUST9501,San Francisco,27,54907.3,REG-15125
Audi,Q7,Electric,CUST7121,Denver,52,71259.49,REG-81271
BMW,3 Series,Diesel,CUST1042,Seattle,68,68777.75,REG-33524
Ford,Fusion,Electric,CUST1461,Denver,39,40695.74,REG-76058
Mercedes,E-Class,Diesel,CUST1044,Houston,47,19040.28,REG-94091
Mercedes,C-Class,Diesel,CUST7615,New York,62,49802.74,REG-31006
Audi,A4,Hybrid,CUST9753,Houston,52,33942.97,REG-61080
BMW,3 Series,Electric,CUST6240,Dallas,26,84521.05,REG-48345
Chevrolet,Traverse,Petrol,CUST9391,Los Angeles,23,29083.98,REG-50979
Ford,Explorer,Petrol,CUST8240,New York,53,73427.51,REG-11915
Chevrolet,Malibu,Petrol,CUST9469,Houston,26,3654.83,REG-96730
BMW,X5,Hybrid,CUST7040,Houston,27,71654.65,REG-30059
Kia,Sorento,Hybrid,CUST4946,San Francisco,69,85236.41,REG-72419
Toyota,Rav4,Diesel,CUST6546,New York,56,15529.33,REG-22798
Kia,Seltos,Petrol,CUST2312,San Francisco,70,83465.21,REG-76592
Ford,Escape,Hybrid,CUST6855,Chicago,53,9856.56,REG-37909
Chevrolet,Traverse,Electric,CUST2224,San Francisco,43,21025.84,REG-39599
Chevrolet,Malibu,Diesel,CUST4722,Miami,42,80754.71,REG-63603
BMW,X5,Petrol,CUST4364,Houston,26,24340.2,REG-88787
Hyundai,Santa Fe,Diesel,CUST5978,Chicago,58,37405.76,REG-98557
Chevrolet,Equinox,Hybrid,CUST2816,Seattle,57,30281.41,REG-76407
Ford,Escape,Hybrid,CUST6452,Boston,39,31097,REG-15108
Nissan,Murano,Petrol,CUST6002,Miami,39,21751.01,REG-46132
Mercedes,C-Class,Hybrid,CUST2998,Boston,70,8997.36,REG-44761
BMW,X5,Electric,CUST7721,Boston,62,53702.3,REG-16809
Nissan,Rogue,Diesel,CUST5145,Los Angeles,68,59943.28,REG-28339
Audi,A3,Electric,CUST2922,San Francisco,44,35856.96,REG-54258
Honda,Civic,Diesel,CUST9160,Los Angeles,20,46377.81,REG-71258
Kia,Sorento,Hybrid,CUST5640,Miami,42,24569.33,REG-37377
Hyundai,Santa Fe,Electric,CUST1009,Seattle,59,73936.54,REG-47545
BMW,X5,Petrol,CUST1836,Chicago,48,38027.52,REG-36070
Audi,A3,Hybrid,CUST9253,Dallas,43,57157.35,REG-53007
Mercedes,GLC,Hybrid,CUST5956,Los Angeles,26,75619.27,REG-90147
Nissan,Sentra,Diesel,CUST7832,Boston,23,79774.04,REG-27744
Kia,Sportage,Diesel,CUST3468,Dallas,28,75527.98,REG-25787
Kia,Sportage,Diesel,CUST8824,Dallas,39,50711.23,REG-39115
Mercedes,E-Class,Petrol,CUST3082,Miami,46,63428.19,REG-57597
BMW,X3,Petrol,CUST2842,Houston,32,13951.68,REG-60009
Honda,CR-V,Petrol,CUST3368,New York,65,11096.93,REG-54264
Honda,Accord,Electric,CUST8859,Dallas,20,72406.22,REG-30008
Nissan,Rogue,Electric,CUST4834,Miami,30,69357.67,REG-38153
Mercedes,C-Class,Petrol,CUST5562,Houston,25,9647.09,REG-76188
Ford,Escape,Electric,CUST8993,New York,38,57294.37,REG-11413
Honda,Pilot,Hybrid,CUST6276,Los Angeles,40,49414.34,REG-88082
Audi,A3,Hybrid,CUST9426,Boston,55,52995.68,REG-62361
Chevrolet,Tahoe,Petrol,CUST9176,New York,66,22009.96,REG-97473
Chevrolet,Tahoe,Petrol,CUST7372,Seattle,19,76745.87,REG-48187
Ford,Escape,Diesel,CUST7243,Seattle,68,68616.38,REG-54889
Honda,CR-V,Petrol,CUST3498,Chicago,51,6158.55,REG-22790
Nissan,Sentra,Electric,CUST7722,Los Angeles,49,23559.68,REG-77019
Kia,Soul,Electric,CUST8846,Miami,41,64450.1,REG-62926
Kia,Soul,Petrol,CUST6735,Houston,37,18664.24,REG-64852
Chevrolet,Tahoe,Petrol,CUST1278,Los Angeles,44,60934.36,REG-71448
Kia,Sportage,Electric,CUST7264,Chicago,59,20312.15,REG-37620
Chevrolet,Equinox,Electric,CUST9117,Chicago,31,50409.61,REG-93661
Hyundai,Tucson,Petrol,CUST8210,Chicago,24,47693.53,REG-36135
Ford,Escape,Electric,CUST2221,Denver,41,3266.6,REG-89492
Honda,Civic,Electric,CUST9271,Miami,62,5901.54,REG-29276
Audi,Q7,Petrol,CUST2255,Seattle,20,31902.78,REG-52183
Audi,Q5,Petrol,CUST7235,Chicago,60,69027.28,REG-89950
Ford,Fusion,Electric,CUST6498,Seattle,18,29383,REG-89278
Kia,Sportage,Hybrid,CUST9401,Houston,67,79761.94,REG-80954
Toyota,Highlander,Diesel,CUST8345,Seattle,34,43347.79,REG-60230
BMW,5 Series,Diesel,CUST3796,Dallas,30,39171.41,REG-15225
Ford,Fusion,Petrol,CUST9074,Miami,31,34623.82,REG-99769
Chevrolet,Traverse,Diesel,CUST4234,Los Angeles,25,78890.9,REG-66911
Chevrolet,Equinox,Electric,CUST9117,Miami,41,1939.29,REG-41636
Audi,Q7,Petrol,CUST3566,Dallas,56,63045.49,REG-15749
Ford,Escape,Petrol,CUST4525,San Francisco,18,79384.45,REG-92940
Audi,Q5,Diesel,CUST7410,Miami,64,36355.24,REG-89356
Chevrolet,Malibu,Electric,CUST1012,Seattle,36,80834.7,REG-23042
Mercedes,C-Class,Hybrid,CUST2579,Chicago,32,59901.04,REG-74369
Kia,Sorento,Petrol,CUST5031,Chicago,54,41760.35,REG-53976
Hyundai,Santa Fe,Diesel,CUST8888,Seattle,58,38373.26,REG-44947
Toyota,Camry,Electric,CUST9334,Boston,61,48786.16,REG-48148
BMW,5 Series,Electric,CUST8983,Miami,70,81857.81,REG-54573
Chevrolet,Traverse,Hybrid,CUST6720,Boston,69,38808.42,REG-74959
Audi,A4,Diesel,CUST4970,Chicago,38,67900.01,REG-11669
Nissan,Sentra,Electric,CUST3008,Chicago,59,16757.08,REG-46819
Chevrolet,Traverse,Electric,CUST4683,New York,54,17672.65,REG-35513
Hyundai,Elantra,Petrol,CUST9068,Houston,52,33256.41,REG-41283
Chevrolet,Traverse,Diesel,CUST2270,Dallas,40,17024.74,REG-71410
Kia,Seltos,Petrol,CUST5093,Houston,42,21672.44,REG-31921
Audi,A3,Petrol,CUST9611,Boston,68,39945.08,REG-85016
Honda,Civic,Electric,CUST8049,Miami,57,78820.74,REG-65337
Hyundai,Elantra,Petrol,CUST3868,San Francisco,68,3277.03,REG-98802
Honda,Civic,Hybrid,CUST9014,Dallas,33,18269.1,REG-55023
Hyundai,Tucson,Hybrid,CUST8377,Chicago,62,55358.93,REG-72610
Kia,Soul,Hybrid,CUST1148,Denver,51,31949.81,REG-14567
BMW,3 Series,Electric,CUST3978,Los Angeles,45,36081.1,REG-92181
BMW,X5,Petrol,CUST9461,Los Angeles,19,17368.14,REG-36255
Chevrolet,Equinox,Hybrid,CUST4382,Boston,18,45912.09,REG-28182
BMW,5 Series,Diesel,CUST2834,Seattle,31,28116.04,REG-96937
Hyundai,Santa Fe,Electric,CUST7301,Dallas,55,68977.61,REG-58676
Mercedes,GLA,Petrol,CUST3193,Denver,58,55720.24,REG-14522
Mercedes,GLA,Hybrid,CUST2830,San Francisco,51,76179.22,REG-89462
Ford,Focus,Diesel,CUST3693,Miami,67,56586.61,REG-35983
Hyundai,Santa Fe,Diesel,CUST2820,Boston,57,62604.5,REG-86256
BMW,X3,Petrol,CUST1715,New York,53,42286.94,REG-50239
BMW,5 Series,Petrol,CUST7560,Los Angeles,46,26272.56,REG-83719
Honda,CR-V,Hybrid,CUST8010,Miami,52,28486.6,REG-34674
Hyundai,Santa Fe,Petrol,CUST6605,Seattle,55,34825.26,REG-32175
Audi,A4,Electric,CUST3326,San Francisco,53,21201.69,REG-98967
Nissan,Altima,Diesel,CUST2092,Boston,29,54280.1,REG-69472
Hyundai,Santa Fe,Petrol,CUST4747,Chicago,24,10469.3,REG-34417
Honda,Accord,Electric,CUST2947,New York,48,66062.58,REG-15792
Kia,Sportage,Petrol,CUST8728,Boston,40,55869.34,REG-60310
Kia,Soul,Diesel,CUST3003,New York,67,66749.76,REG-59622
Audi,Q7,Electric,CUST1353,Boston,25,40763.59,REG-64939
Hyundai,Tucson,Diesel,CUST7302,Denver,65,74562.25,REG-58682
Chevrolet,Tahoe,Electric,CUST3434,Boston,40,13313.53,REG-42450
Honda,Civic,Petrol,CUST5949,New York,47,64625.35,REG-70801
Nissan,Rogue,Diesel,CUST9853,Miami,43,13389.56,REG-82826
Nissan,Murano,Petrol,CUST1171,Denver,47,46597.01,REG-75147
Chevrolet,Traverse,Petrol,CUST2195,Miami,42,71254.29,REG-83276
Chevrolet,Equinox,Electric,CUST5064,Miami,51,54008.67,REG-91391
Toyota,Camry,Hybrid,CUST4997,San Francisco,36,18563.16,REG-44352
Hyundai,Elantra,Diesel,CUST3913,New York,24,63122.25,REG-75397
Chevrolet,Traverse,Petrol,CUST8756,Denver,62,7890.46,REG-14934
Hyundai,Santa Fe,Petrol,CUST4095,Boston,56,60322.14,REG-98515
Ford,Fusion,Hybrid,CUST2778,Dallas,55,52408.96,REG-96322
Nissan,Sentra,Petrol,CUST3251,San Francisco,53,34895.98,REG-85821
Toyota,Rav4,Hybrid,CUST9625,Miami,24,31103.3,REG-75153
BMW,3 Series,Diesel,CUST6332,San Francisco,68,78848.43,REG-27372
BMW,X5,Diesel,CUST5019,Seattle,27,42102.05,REG-80810
Ford,Explorer,Hybrid,CUST6169,Seattle,33,11097.23,REG-55435
Audi,A4,Hybrid,CUST2214,Los Angeles,58,10493.2,REG-52154
BMW,5 Series,Electric,CUST5360,Los Angeles,58,73154.94,REG-28777
Hyundai,Tucson,Electric,CUST7801,Los Angeles,20,16747.84,REG-63644
Mercedes,E-Class,Petrol,CUST7600,Dallas,64,17569.83,REG-71259
Toyota,Highlander,Diesel,CUST3957,San Francisco,57,77279.92,REG-94642
Hyundai,Tucson,Petrol,CUST7550,Dallas,24,17766.12,REG-64859
Chevrolet,Tahoe,Petrol,CUST4866,Dallas,59,84085.76,REG-77635
BMW,3 Series,Hybrid,CUST9189,Seattle,62,59780.35,REG-80454
Chevrolet,Malibu,Petrol,CUST4241,Seattle,22,11094.22,REG-72681
Audi,Q5,Electric,CUST3667,Seattle,20,71018.02,REG-32521
Honda,Civic,Petrol,CUST9293,Los Angeles,46,73418.71,REG-65928
Ford,Focus,Electric,CUST5939,Dallas,19,60672.01,REG-51762
Kia,Seltos,Diesel,CUST2450,Los Angeles,20,83228.21,REG-70442
Mercedes,C-Class,Diesel,CUST9854,Seattle,57,70398.5,REG-37050
Honda,CR-V,Hybrid,CUST3633,San Francisco,39,43105.73,REG-86690
Hyundai,Sonata,Hybrid,CUST6274,Los Angeles,22,31852.1,REG-96584
Toyota,Rav4,Hybrid,CUST3888,San Francisco,35,16801.72,REG-52359
Nissan,Altima,Hybrid,CUST1174,Dallas,68,31651.9,REG-98779
Nissan,Altima,Electric,CUST5386,Los Angeles,62,50930.44,REG-75429
Toyota,Highlander,Hybrid,CUST4570,Seattle,39,29519.97,REG-87403
Toyota,Corolla,Diesel,CUST3045,San Francisco,37,83612.25,REG-17661
BMW,5 Series,Hybrid,CUST7462,New York,59,16122.4,REG-73118
Ford,Explorer,Electric,CUST1219,New York,31,44626.2,REG-92827
Honda,CR-V,Diesel,CUST9407,Boston,37,56107.26,REG-93933
Chevrolet,Equinox,Petrol,CUST9505,Miami,61,61515.62,REG-70166
Toyota,Corolla,Petrol,CUST4115,Dallas,45,12089.97,REG-29977
BMW,3 Series,Hybrid,CUST3429,Dallas,21,69633.11,REG-18145
Audi,A3,Electric,CUST7684,San Francisco,53,22394.79,REG-76601
Hyundai,Sonata,Electric,CUST6970,Houston,49,15368.97,REG-80954
Nissan,Sentra,Electric,CUST3891,Los Angeles,45,14761.57,REG-45535
Nissan,Sentra,Hybrid,CUST3179,New York,32,68605.28,REG-17547
Chevrolet,Equinox,Diesel,CUST5625,New York,57,52916.11,REG-80931
Kia,Sorento,Petrol,CUST2083,Denver,52,50117.38,REG-34913
BMW,X5,Petrol,CUST7858,Los Angeles,37,16288.45,REG-83486
Chevrolet,Malibu,Petrol,CUST5810,Los Angeles,66,61419.49,REG-56006
Honda,Accord,Diesel,CUST8771,San Francisco,66,39522.71,REG-38487
BMW,X3,Electric,CUST8275,Dallas,40,59346.45,REG-35801
Toyota,Corolla,Diesel,CUST4924,Boston,24,56692.07,REG-19507
Honda,Accord,Electric,CUST7889,Houston,30,50010.77,REG-80972
Nissan,Sentra,Hybrid,CUST5111,Dallas,59,74678.53,REG-82354
Audi,A3,Petrol,CUST4600,Seattle,23,7579.03,REG-27911
Kia,Sorento,Petrol,CUST2044,Houston,69,53259.65,REG-84252
Ford,Fusion,Hybrid,CUST6260,Boston,43,62324.91,REG-55980
Kia,Seltos,Petrol,CUST7301,San Francisco,24,6984.7,REG-80636
Honda,Pilot,Electric,CUST6331,San Francisco,39,31992.23,REG-71905
Chevrolet,Equinox,Petrol,CUST4216,San Francisco,44,41291.11,REG-64311
Toyota,Highlander,Petrol,CUST8432,Chicago,68,47146.33,REG-76927
BMW,5 Series,Petrol,CUST1133,New York,63,33329.07,REG-89953
Toyota,Camry,Hybrid,CUST6332,Seattle,35,30374.87,REG-50214
Toyota,Corolla,Petrol,CUST5534,Miami,41,40784.77,REG-76894
Honda,Accord,Petrol,CUST5018,Dallas,56,54946.05,REG-77936
BMW,X3,Electric,CUST5101,Denver,40,9710.59,REG-96219
Ford,Escape,Diesel,CUST9564,Houston,48,10618.8,REG-86435
Audi,A4,Petrol,CUST8726,Seattle,40,45155.22,REG-92668
Honda,Civic,Petrol,CUST4235,Houston,29,72478.47,REG-94399
Chevrolet,Malibu,Diesel,CUST8303,Houston,30,57700.66,REG-93396
Audi,Q7,Diesel,CUST7550,Miami,23,13363.81,REG-85772
Ford,Fusion,Electric,CUST9550,Los Angeles,41,70208.55,REG-59409
Honda,Accord,Electric,CUST1494,Seattle,18,10610.93,REG-50696
Audi,A4,Electric,CUST2083,Los Angeles,55,28528.55,REG-99116
Nissan,Murano,Petrol,CUST6524,San Francisco,33,62548.05,REG-88065
Honda,Civic,Electric,CUST3731,Miami,44,30001.25,REG-43861
Mercedes,E-Class,Electric,CUST6127,Seattle,40,80186.94,REG-29523
Mercedes,GLC,Hybrid,CUST4108,San Francisco,55,45928.43,REG-44887
Ford,Escape,Electric,CUST9400,Chicago,25,81236.21,REG-30060
Toyota,Highlander,Hybrid,CUST4817,Los Angeles,22,28222.21,REG-47704
Audi,A4,Petrol,CUST9304,San Francisco,31,69028.33,REG-73162
Kia,Soul,Hybrid,CUST7181,Houston,67,46082.19,REG-88090
BMW,3 Series,Hybrid,CUST9250,San Francisco,43,67608.34,REG-95909
Kia,Seltos,Electric,CUST2647,Miami,23,43981.61,REG-21335
